algorithm,problem,dim,seed,best_value,error,evaluations,iterations,evals_to_target,success,stop_reason,seconds
CDA (budgeted),paper_f2,2,25,-0.24383550250473612,0.0035696915338800927,10000,17,,False,budget_exhausted,0.002271450000080222
CDA (budgeted),paper_f2,2,26,-0.23309877869930812,0.014306415339308098,10000,17,,False,budget_exhausted,0.0022523150000779424
CDA (budgeted),paper_f2,2,27,-0.24061230817651902,0.006792885862097198,10000,23,,False,budget_exhausted,0.002503103999515588
CDA (budgeted),paper_f2,2,28,-0.2434327772950215,0.00397241674359472,10000,16,,False,budget_exhausted,0.002138785999704851
CDA (budgeted),paper_f2,2,29,-0.24327006596644057,0.004135128072175642,10000,18,,False,budget_exhausted,0.0022849470005894545
PSO,paper_f2,2,0,-0.2474051940279277,1.0688505636125001e-11,10000,199,2650,True,budget_exhausted,0.006812893000642362
PSO,paper_f2,2,1,-0.2474051940365085,2.1077029010996284e-12,10000,199,2450,True,budget_exhausted,0.006809044999499747
PSO,paper_f2,2,2,-0.24740519403814804,4.681810494844285e-13,10000,199,3150,True,budget_exhausted,0.006881907999741088
PSO,paper_f2,2,3,-0.24740519403075628,7.859934925136258e-12,10000,199,3900,True,budget_exhausted,0.006875445999867225
PSO,paper_f2,2,4,-0.24740519403688044,1.735778187850201e-12,10000,199,2800,True,budget_exhausted,0.006922532999851683
PSO,paper_f2,2,5,-0.24740519403861327,2.942091015256665e-15,10000,199,2700,True,budget_exhausted,0.006886873999974341
PSO,paper_f2,2,6,-0.2474051940359729,2.6433299993300352e-12,10000,199,2400,True,budget_exhausted,0.006859258999611484
PSO,paper_f2,2,7,-0.2474051940377925,8.237299731206349e-13,10000,199,2900,True,budget_exhausted,0.006971824999709497
PSO,paper_f2,2,8,-0.24740519401756889,2.104733054508756e-11,10000,199,2950,True,budget_exhausted,0.006924786000126915
PSO,paper_f2,2,9,-0.24740519402565664,1.2959577855298221e-11,10000,199,2650,True,budget_exhausted,0.006863693999548559
PSO,paper_f2,2,10,-0.24740519403836236,2.5385249458054204e-13,10000,199,2100,True,budget_exhausted,0.0067713540001932415
PSO,paper_f2,2,11,-0.24740519403824912,3.67095243092308e-13,10000,199,3250,True,budget_exhausted,0.006786420999560505
PSO,paper_f2,2,12,-0.2474051940240759,1.4540313397759519e-11,10000,199,2650,True,budget_exhausted,0.006720557000335248
PSO,paper_f2,2,13,-0.2474051940377754,8.408274076998623e-13,10000,199,2600,True,budget_exhausted,0.006706170999677852
PSO,paper_f2,2,14,-0.24740519403830113,3.1508129438861943e-13,10000,199,3050,True,budget_exhausted,0.006894072999784839
PSO,paper_f2,2,15,-0.24740519392823224,1.1038397973450742e-10,10000,199,2800,True,budget_exhausted,0.006865530999675684
PSO,paper_f2,2,16,-0.24740519403856687,4.934941344458821e-14,10000,199,2900,True,budget_exhausted,0.0068759149999095825
PSO,paper_f2,2,17,-0.24740519403032063,8.29558643999917e-12,10000,199,3350,True,budget_exhausted,0.006932880000022124
PSO,paper_f2,2,18,-0.24740519403801875,5.97466520702028e-13,10000,199,1900,True,budget_exhausted,0.006845273000180896
PSO,paper_f2,2,19,-0.24740519402905153,9.564682379448186e-12,10000,199,2850,True,budget_exhausted,0.0068451350007308065
PSO,paper_f2,2,20,-0.24740519403741046,1.2057577158941513e-12,10000,199,2650,True,budget_exhausted,0.006886825000037788
PSO,paper_f2,2,21,-0.24740519403249683,6.119382778280169e-12,10000,199,4550,True,budget_exhausted,0.006882822000079614
PSO,paper_f2,2,22,-0.24740519403774364,8.725797862041418e-13,10000,199,2700,True,budget_exhausted,0.006857540000055451
PSO,paper_f2,2,23,-0.24740519403792993,6.862843626720405e-13,10000,199,3150,True,budget_exhausted,0.006862270000056014
PSO,paper_f2,2,24,-0.24740519403557154,3.0446756227320293e-12,10000,199,3050,True,budget_exhausted,0.006907874999342312
PSO,paper_f2,2,25,-0.24740519403653183,2.0843882175825e-12,10000,199,3600,True,budget_exhausted,0.006976412000767596
PSO,paper_f2,2,26,-0.2474051940385702,4.601874437071274e-14,10000,199,3150,True,budget_exhausted,0.006875389000015275
PSO,paper_f2,2,27,-0.2474051940378928,7.23421322845752e-13,10000,199,1950,True,budget_exhausted,0.006900701999256853
PSO,paper_f2,2,28,-0.24740519403744943,1.1667888877298083e-12,10000,199,3650,True,budget_exhausted,0.00687358800041693
PSO,paper_f2,2,29,-0.247405193942353,9.626321961775375e-11,10000,199,4500,True,budget_exhausted,0.006795590999900014
GA,paper_f2,2,0,-0.24740519403861622,0.0,10000,199,8300,True,budget_exhausted,0.011320143000375538
GA,paper_f2,2,1,-0.24740519403861622,0.0,10000,199,1050,True,budget_exhausted,0.010866468999665813
GA,paper_f2,2,2,-0.24740519403861622,0.0,10000,199,850,True,budget_exhausted,0.010953170999528083
GA,paper_f2,2,3,-0.24737218073043998,3.3013308176232936e-05,10000,199,7750,True,budget_exhausted,0.0110337639998761
GA,paper_f2,2,4,-0.24740519403861622,0.0,10000,199,700,True,budget_exhausted,0.010899179000261938
GA,paper_f2,2,5,-0.08217999488893979,0.16522519914967643,10000,199,,False,budget_exhausted,0.010986247999426269
GA,paper_f2,2,6,-0.24740519403861622,0.0,10000,199,3350,True,budget_exhausted,0.011069899999711197
GA,paper_f2,2,7,-0.2474051940386111,5.10702591327572e-15,10000,199,900,True,budget_exhausted,0.011104661999524978
GA,paper_f2,2,8,-0.24740519403861622,0.0,10000,199,800,True,budget_exhausted,0.011127670999485417
GA,paper_f2,2,9,-0.24740519403861622,0.0,10000,199,7400,True,budget_exhausted,0.011159517000123742
GA,paper_f2,2,10,-0.24740519403861622,0.0,10000,199,650,True,budget_exhausted,0.010994432999723358
GA,paper_f2,2,11,-0.24740519403861533,8.881784197001252e-16,10000,199,3100,True,budget_exhausted,0.011563983000087319
GA,paper_f2,2,12,-0.24740519403861622,0.0,10000,199,800,True,budget_exhausted,0.010842752999451477
GA,paper_f2,2,13,-0.24740519403843186,1.8435253323900724e-13,10000,199,1200,True,budget_exhausted,0.011135683999782486
GA,paper_f2,2,14,-0.24740519403861622,0.0,10000,199,950,True,budget_exhausted,0.011063510999520076
GA,paper_f2,2,15,-0.24740519403861622,0.0,10000,199,2700,True,budget_exhausted,0.011093858999629447
GA,paper_f2,2,16,-0.24738123698869052,2.3957049925693585e-05,10000,199,950,True,budget_exhausted,0.011296704999949725
GA,paper_f2,2,17,-0.24740519403861622,0.0,10000,199,3700,True,budget_exhausted,0.011036242000045604
GA,paper_f2,2,18,-0.24740519403861622,0.0,10000,199,1050,True,budget_exhausted,0.011641590999715845
GA,paper_f2,2,19,-0.24740519403861622,0.0,10000,199,1050,True,budget_exhausted,0.011706281000442686
GA,paper_f2,2,20,-0.23600312580409827,0.011402068234517948,10000,199,,False,budget_exhausted,0.011467190000075789
GA,paper_f2,2,21,-0.24740519403861622,0.0,10000,199,1850,True,budget_exhausted,0.011217909000151849
GA,paper_f2,2,22,-0.24657472345149606,0.0008304705871201579,10000,199,,False,budget_exhausted,0.011654871000246203
GA,paper_f2,2,23,-0.24740519403861622,0.0,10000,199,950,True,budget_exhausted,0.011589331999857677
GA,paper_f2,2,24,-0.24740519403861622,0.0,10000,199,1400,True,budget_exhausted,0.01067254099962156
GA,paper_f2,2,25,-0.24740519403861622,0.0,10000,199,1050,True,budget_exhausted,0.011031282000658393
GA,paper_f2,2,26,-0.2157675342913824,0.031637659747233815,10000,199,,False,budget_exhausted,0.011096288999397075
GA,paper_f2,2,27,-0.24740519403861622,0.0,10000,199,1550,True,budget_exhausted,0.011385951000193018
GA,paper_f2,2,28,-0.2474051939775735,6.104272642915021e-11,10000,199,2500,True,budget_exhausted,0.01113411599999381
GA,paper_f2,2,29,-0.24740503162467337,1.624139428502147e-07,10000,199,6950,True,budget_exhausted,0.011270265999883122
DE,paper_f2,2,0,-0.24740519403861622,0.0,10000,199,2250,True,budget_exhausted,0.012546981999548734
DE,paper_f2,2,1,-0.24740519403861622,0.0,10000,199,2700,True,budget_exhausted,0.012334227000792453
DE,paper_f2,2,2,-0.24740519403861622,0.0,10000,199,2250,True,budget_exhausted,0.012377817000015057
DE,paper_f2,2,3,-0.24740519403861622,0.0,10000,199,2300,True,budget_exhausted,0.012483552000048803
DE,paper_f2,2,4,-0.24740519403861622,0.0,10000,199,2100,True,budget_exhausted,0.012360104000435967
DE,paper_f2,2,5,-0.24740519403861622,0.0,10000,199,2650,True,budget_exhausted,0.012389340000481752
DE,paper_f2,2,6,-0.24740519403861622,0.0,10000,199,1900,True,budget_exhausted,0.012411673999849882
DE,paper_f2,2,7,-0.24740519403861622,0.0,10000,199,2200,True,budget_exhausted,0.012585047000357008
DE,paper_f2,2,8,-0.24740519403861622,0.0,10000,199,2100,True,budget_exhausted,0.012501906000579766
DE,paper_f2,2,9,-0.24740519403861622,0.0,10000,199,2450,True,budget_exhausted,0.012567387999297353
DE,paper_f2,2,10,-0.24740519403861622,0.0,10000,199,2300,True,budget_exhausted,0.012482031999752508
DE,paper_f2,2,11,-0.24740519403861622,0.0,10000,199,2400,True,budget_exhausted,0.012970054000106757
DE,paper_f2,2,12,-0.24740519403861622,0.0,10000,199,2550,True,budget_exhausted,0.01240364800014504
DE,paper_f2,2,13,-0.24740519403861622,0.0,10000,199,2400,True,budget_exhausted,0.012651027999709186
DE,paper_f2,2,14,-0.24740519403861622,0.0,10000,199,1950,True,budget_exhausted,0.012647813000512542
DE,paper_f2,2,15,-0.24740519403861622,0.0,10000,199,2500,True,budget_exhausted,0.012488686000324378
DE,paper_f2,2,16,-0.24740519403861622,0.0,10000,199,2200,True,budget_exhausted,0.0125278019995676
DE,paper_f2,2,17,-0.24740519403861622,0.0,10000,199,1750,True,budget_exhausted,0.01260416900004202
DE,paper_f2,2,18,-0.24740519403861622,0.0,10000,199,1800,True,budget_exhausted,0.012624778999452246
DE,paper_f2,2,19,-0.24740519403861622,0.0,10000,199,2200,True,budget_exhausted,0.012521605999609164
DE,paper_f2,2,20,-0.24740519403861622,0.0,10000,199,2400,True,budget_exhausted,0.012537102999885974
DE,paper_f2,2,21,-0.24740519403861622,0.0,10000,199,2050,True,budget_exhausted,0.012431408000338706
DE,paper_f2,2,22,-0.24740519403861622,0.0,10000,199,2350,True,budget_exhausted,0.0124849699996048
DE,paper_f2,2,23,-0.24740519403861622,0.0,10000,199,2300,True,budget_exhausted,0.0123999500001446
DE,paper_f2,2,24,-0.24740519403861622,0.0,10000,199,2350,True,budget_exhausted,0.012217088999932457
DE,paper_f2,2,25,-0.24740519403861622,0.0,10000,199,2250,True,budget_exhausted,0.01231292200009193
DE,paper_f2,2,26,-0.24740519403861622,0.0,10000,199,2450,True,budget_exhausted,0.01249680000000808
DE,paper_f2,2,27,-0.24740519403861622,0.0,10000,199,2600,True,budget_exhausted,0.012530887000139046
DE,paper_f2,2,28,-0.24740519403861622,0.0,10000,199,2100,True,budget_exhausted,0.012585317999764811
DE,paper_f2,2,29,-0.24740519403861622,0.0,10000,199,2550,True,budget_exhausted,0.012542122000013478
Random,paper_f2,2,0,-0.20659815980535196,0.04080703423326426,10000,200,,False,budget_exhausted,0.004220009000164282
Random,paper_f2,2,1,-0.18992479919931532,0.0574803948393009,10000,200,,False,budget_exhausted,0.004259841999555647
Random,paper_f2,2,2,-0.19099780076760148,0.05640739327101474,10000,200,,False,budget_exhausted,0.004242143999363179
Random,paper_f2,2,3,-0.2231544713326401,0.024250722705976113,10000,200,,False,budget_exhausted,0.004323432999626675
Random,paper_f2,2,4,-0.2009134146042001,0.046491779434416125,10000,200,,False,budget_exhausted,0.004235598999912327
Random,paper_f2,2,5,-0.24025687376887328,0.007148320269742936,10000,200,,False,budget_exhausted,0.004272684999705234
Random,paper_f2,2,6,-0.17567002425353573,0.07173516978508049,10000,200,,False,budget_exhausted,0.004240514999764855
Random,paper_f2,2,7,-0.18419201167410953,0.06321318236450668,10000,200,,False,budget_exhausted,0.00443950200042309
Random,paper_f2,2,8,-0.1777298047615048,0.06967538927711142,10000,200,,False,budget_exhausted,0.004286945999410818
Random,paper_f2,2,9,-0.1928933098808937,0.05451188415772251,10000,200,,False,budget_exhausted,0.0042145469997194596
Random,paper_f2,2,10,-0.16122281096340252,0.0861823830752137,10000,200,,False,budget_exhausted,0.00421391500003665
Random,paper_f2,2,11,-0.1675489535142618,0.07985624052435442,10000,200,,False,budget_exhausted,0.004265690000465838
Random,paper_f2,2,12,-0.18531720321702105,0.06208799082159516,10000,200,,False,budget_exhausted,0.004181488000540412
Random,paper_f2,2,13,-0.2087358882387853,0.03866930579983091,10000,200,,False,budget_exhausted,0.004219084000396833
Random,paper_f2,2,14,-0.2095353216425303,0.03786987239608591,10000,200,,False,budget_exhausted,0.0041980570003943285
Random,paper_f2,2,15,-0.2183620391273972,0.029043154911219005,10000,200,,False,budget_exhausted,0.00422198100022797
Random,paper_f2,2,16,-0.2240368768229234,0.023368317215692824,10000,200,,False,budget_exhausted,0.004233208999721683
Random,paper_f2,2,17,-0.16914172152206697,0.07826347251654925,10000,200,,False,budget_exhausted,0.004218412999762222
Random,paper_f2,2,18,-0.199805664633521,0.04759952940509521,10000,200,,False,budget_exhausted,0.00424277899946901
Random,paper_f2,2,19,-0.23772158064097226,0.009683613397643953,10000,200,,False,budget_exhausted,0.00432360500053619
Random,paper_f2,2,20,-0.21992990129318268,0.027475292745433533,10000,200,,False,budget_exhausted,0.004315509000662132
Random,paper_f2,2,21,-0.19913801040272427,0.04826718363589194,10000,200,,False,budget_exhausted,0.004272926999874471
Random,paper_f2,2,22,-0.2219711606971435,0.025434033341472706,10000,200,,False,budget_exhausted,0.004252700000506593
Random,paper_f2,2,23,-0.22567191953109067,0.021733274507525546,10000,200,,False,budget_exhausted,0.004260433999661473
Random,paper_f2,2,24,-0.18622929622818457,0.061175897810431645,10000,200,,False,budget_exhausted,0.004295286999877135
Random,paper_f2,2,25,-0.16676161066577055,0.08064358337284566,10000,200,,False,budget_exhausted,0.00427672200021334
Random,paper_f2,2,26,-0.22920584646679865,0.01819934757181757,10000,200,,False,budget_exhausted,0.004303632999835827
Random,paper_f2,2,27,-0.18016647388859386,0.06723872015002236,10000,200,,False,budget_exhausted,0.004256885000359034
Random,paper_f2,2,28,-0.20590549535267944,0.04149969868593678,10000,200,,False,budget_exhausted,0.00424994799959677
Random,paper_f2,2,29,-0.20199557553736036,0.045409618501255855,10000,200,,False,budget_exhausted,0.00429532299949642
CDA (paper),easom,2,0,-4.420985620216804e-59,1.0,104,1,,False,mean_gap,0.0001952760003405274
CDA (paper),easom,2,1,-4.991253348998478e-37,1.0,248,1,,False,mean_gap,0.00015353300022979965
CDA (paper),easom,2,2,-1.4761455324957848e-11,0.9999999999852386,294,1,,False,mean_gap,0.00015074500061018625
CDA (paper),easom,2,3,-1.1473430754851822e-18,1.0,296,1,,False,mean_gap,0.00015041499955259496
CDA (paper),easom,2,4,-2.740638750292982e-107,1.0,104,1,,False,mean_gap,0.00011852900024678092
CDA (paper),easom,2,5,-2.0231772852847425e-47,1.0,296,1,,False,mean_gap,0.00013896100062993355
CDA (paper),easom,2,6,-1.59628413809103e-77,1.0,104,1,,False,mean_gap,0.00011224299942114158
CDA (paper),easom,2,7,-4.273430793473306e-29,1.0,295,1,,False,mean_gap,0.0001378110000587185
CDA (paper),easom,2,8,-1.5675133625589743e-15,0.9999999999999984,104,1,,False,mean_gap,0.00012870099999418017
CDA (paper),easom,2,9,-3.355125561686515e-17,1.0,104,1,,False,mean_gap,0.00011172399990755366
CDA (paper),easom,2,10,-2.329581611137874e-78,1.0,105,1,,False,mean_gap,0.00011163099952682387
CDA (paper),easom,2,11,-2.8882307013054003e-64,1.0,104,1,,False,mean_gap,0.00012145699929533293
CDA (paper),easom,2,12,-1.9326393022272773e-62,1.0,296,1,,False,mean_gap,0.00013543099976232043
CDA (paper),easom,2,13,-3.413149713782141e-12,0.9999999999965868,296,1,,False,mean_gap,0.00013506499999493826
CDA (paper),easom,2,14,-6.155848350226513e-21,1.0,296,1,,False,mean_gap,0.00013168299938115524
CDA (paper),easom,2,15,-3.5425454184374207e-69,1.0,296,1,,False,mean_gap,0.00013605899948743172
CDA (paper),easom,2,16,-4.355285722530302e-35,1.0,104,1,,False,mean_gap,0.0001211139997394639
CDA (paper),easom,2,17,-5.529902777698086e-48,1.0,104,1,,False,mean_gap,0.00010630199994920986
CDA (paper),easom,2,18,-3.602456555128773e-05,0.9999639754344487,104,1,,False,mean_gap,0.00010557699988567038
CDA (paper),easom,2,19,-5.241288974015036e-88,1.0,104,1,,False,mean_gap,0.00010971400024573086
CDA (paper),easom,2,20,-3.5117000137263225e-09,0.9999999964883,530,2,,False,mean_gap,0.00023534000047220616
CDA (paper),easom,2,21,-2.079778789276115e-06,0.9999979202212107,757,3,,False,mean_gap,0.0003509940006551915
CDA (paper),easom,2,22,-2.7522386712252608e-14,0.9999999999999725,296,1,,False,mean_gap,0.00013830399984726682
CDA (paper),easom,2,23,-1.3775356429567012e-99,1.0,296,1,,False,mean_gap,0.00013014700016356073
CDA (paper),easom,2,24,-3.777657818716454e-89,1.0,104,1,,False,mean_gap,0.00011042499954783125
CDA (paper),easom,2,25,-5.17989366779852e-10,0.9999999994820107,518,2,,False,mean_gap,0.00022873500074638287
CDA (paper),easom,2,26,-4.601624404307886e-41,1.0,296,1,,False,mean_gap,0.00013955000031273812
CDA (paper),easom,2,27,-1.1957972622309524e-50,1.0,296,1,,False,mean_gap,0.00013178799963498022
CDA (paper),easom,2,28,-9.733598305656839e-32,1.0,104,1,,False,mean_gap,0.00011181099944224115
CDA (paper),easom,2,29,-0.05823877303772116,0.9417612269622788,154,2,,False,mean_gap,0.00017646000014792662
CDA (budgeted),easom,2,0,-0.9621597906043008,0.03784020939569921,10000,208,,False,budget_exhausted,0.015589011000884057
CDA (budgeted),easom,2,1,-0.9581556473270637,0.04184435267293629,10000,208,,False,budget_exhausted,0.015576589000374952
CDA (budgeted),easom,2,2,-0.9985315442203667,0.001468455779633282,10000,201,,False,budget_exhausted,0.015200248999462929
CDA (budgeted),easom,2,3,-0.9988887770297163,0.001111222970283654,10000,211,,False,budget_exhausted,0.015932330999930855
CDA (budgeted),easom,2,4,-0.9974370289825704,0.0025629710174296383,10000,204,,False,budget_exhausted,0.015633732999958738
CDA (budgeted),easom,2,5,-0.9950404088450484,0.0049595911549515925,10000,201,,False,budget_exhausted,0.015353095000136818
CDA (budgeted),easom,2,6,-0.9992831711601589,0.0007168288398411438,10000,208,,False,budget_exhausted,0.015937361000396777
CDA (budgeted),easom,2,7,-0.9988015103029033,0.001198489697096683,10000,200,,False,budget_exhausted,0.015440078000210633
